,site,fb,twit,yt_user,yt_url,sc,insta,dm,site_name,id,twit_hyphe,fb_hyphe,fb_final,twit_final,pi_hyphe,li_hyphe
750,https://www.lindicateurdesflandres.fr,indicateurdesflandres,indicflandres,,,,,,Lindicateurdesflandres.fr,640,indicflandres,indicateurdesflandres,indicateurdesflandres,indicflandres,,
751,https://www.linternaute.com,linternaute,linternauteinfo,,,,,,Linternaute.com,641,linternauteinfo,linternaute,linternaute,linternauteinfo,,
752,https://www.livreshebdo.fr,livres-hebdo,livreshebdo,,,,,,Livreshebdo.fr,642,livreshebdo,,livres-hebdo,livreshebdo,,
753,https://www.lnc.nc,les.nouvelles.caledoniennes,lncnc,lesnouvellesc,https://www.youtube.com/user/lesnouvellesc,,,,Lnc.nc,644,lncnc,les.nouvelles.caledoniennes,les.nouvelles.caledoniennes,lncnc,,
754,https://www.lobservateur.fr,,lobservateur59,,,,,,Lobservateur.fr,645,lobservateur59,,,lobservateur59,,
755,https://www.lobservateurdebeauvais.fr,lobservateur,lobsdebeauvais,,,,,,Lobservateurdebeauvais.fr,646,lobsdebeauvais,lobservateur,lobservateur,lobsdebeauvais,,
756,https://www.loirefootball.fr,footdanslaloire,,,,,,,Loirefootball.fr,647,,footdanslaloire,footdanslaloire,,,
757,https://www.lopinion.fr,lopinionfr,lopinion_fr,lopinionfr,https://www.youtube.com/Lopinionfr,,,,Lopinion.fr,649,lopinion_fr,lopinionfr,lopinionfr,lopinion_fr,,lopinion
758,https://www.lorientlejour.com,lorientlejour,lorientlejour,lorientlejourtube,https://www.youtube.com/user/lorientlejourTube,,,,Lorientlejour.com,650,lorientlejour,lorientlejour,lorientlejour,lorientlejour,,
759,https://www.lsa-conso.fr,lsa.mag,lsaconsommation,,,,,,Lsa-Conso.fr,651,lsaconsommation,lsa.mag,lsa.mag,lsaconsommation,,lsa
760,https://www.lunion.fr,journal.lunionlardennais,unionardennais,,,,,,Lunion.fr,654,unionardennais,journal.lunionlardennais,journal.lunionlardennais,unionardennais,unionardennais,
761,https://www.lutte-ouvriere.org,lutteouvriere1,lutteouvriere,lutte-ouvriere.org,https://www.youtube.com/channel/UCZsh-MrJftAOP_-ZgRgLScw,,,,Lutte-Ouvriere.org,656,lutteouvriere,lutteouvriere1,lutteouvriere1,lutteouvriere,,
762,https://www.lux-residence.com,lux.residence,,,,,,,Lux-Residence.com,658,,,lux.residence,,,
763,https://www.lyoncapitale.fr,,,,,,,,Lyoncapitale.fr,661,,,,,,
764,https://www.lyonmag.com,,lyonmag,mrlyonmag,http://www.youtube.com/mrlyonmag,,,,Lyonmag.com,662,lyonmag,lyonmag,lyonmag,lyonmag,,
765,https://www.lyonne.fr,lyonnerepublicaine,lyonne_fr,,,,,,Lyonne.fr,663,intent,lyonnerepublicaine,lyonnerepublicaine,lyonne_fr,,
766,https://www.macommune.info,macommune.info,macommune,,,,,,Macommune.info,665,macommune,macommune.info,macommune.info,macommune,,
767,https://www.madmoizelle.com,madmoizelle,,madmoizelledotcom,https://www.youtube.com/user/madmoiZelledotcom,,,,Madmoizelle.com,668,,madmoizelle,madmoizelle,,madmoizelle,
768,https://www.magazine-avantages.fr,magazineavantages,magavantages,,,,,,Magazine-Avantages.fr,669,magavantages,magazineavantages,magazineavantages,magavantages,magavantages,
769,https://www.magazine-prier.fr,,,,,,,,Magazine-Prier.fr,670,,,,,,
770,https://www.magicmaman.com,magicmaman,magicmaman_com,,,,,,Magicmaman.com,671,magicmaman_com,magicmaman,magicmaman,magicmaman_com,magicmaman,
771,https://www.makery.info,makeryfr,makeryfr,,,,,,Makery.info,673,makeryfr,makeryfr,makeryfr,makeryfr,,5278695
772,https://www.mangerbouger.fr,mangerbouger,,,,,,,Mangerbouger.fr,674,,mangerbouger,mangerbouger,,,
773,https://www.manieredevoir.com,maniere-de-voir,manieredevoir,manieredevoir.com,https://www.youtube.com/channel/UCOyJCroAJaaKhJ-SE0L811A,,,,Manieredevoir.com,675,manieredevoir,,maniere-de-voir,manieredevoir,,
774,https://www.maradiocristal.com,maradiocristal,cristalradio,maradiocristal.com,https://www.youtube.com/channel/UC48lqcu3sdJ7HuUDma7wypQ,,,,Maradiocristal.com,677,cristalradio,maradiocristal,maradiocristal,cristalradio,,
775,https://www.marchesonline.com,,,,,,,,Marchesonline.com,678,,,,,,
776,https://www.marianne.net,,mariannelemag,,,,,,Marianne.net,679,mariannelemag,marianne.magazine,marianne.magazine,mariannelemag,,
777,https://www.marieclaire.fr,marieclairefrance,marieclaire_fr,,,,,,Marieclaire.fr,680,marieclaire_fr,marieclairefrance,marieclairefrance,marieclaire_fr,marieclairefr,
778,https://www.mariefrance.fr,,,,,,,,Mariefrance.fr,681,mariefrancemag,,,mariefrancemag,mariefrancemag,
779,https://www.materielagricole.info,materielagricole.magazine,materielagri,materielagricole,https://www.youtube.com/user/MaterielAgricole,,,,Materielagricole.info,684,materielagri,materielagricole.magazine,materielagricole.magazine,materielagri,,
780,https://www.maxisciences.com,299615604469,maxisciences,,,,,,Maxisciences.com,685,maxisciences,299615604469,maxisciencesbygentside,maxisciences,,
781,https://www.mediacites.fr,mediacitesnantes,mediacitesntes,,,,,,Mediacites.fr,686,mediacites,mediacitesnantes,mediacitesnantes,mediacites,,
782,https://www.mediapart.fr,mediapart.fr,mediapart,,,,,,Mediapart.fr,689,mediapart,mediapart.fr,mediapart.fr,mediapart,,
783,https://www.medias-presse.info,,,,,,,,Medias-Presse.info,690,infomdia,mediaspresseinfo,mediaspresseinfo,infomdia,,
784,https://www.mediatico.fr,mediatico,mediatico_fr,mediatico.fr,https://www.youtube.com/channel/UCatg6_O_N4dgAvjmf5DSpzw,,,,Mediatico.fr,692,mediatico_fr,,mediatico,mediatico_fr,,fvuillod
785,https://www.melty.fr,meltyfr,melty_fr,meltygroup,https://www.youtube.com/user/meltyGroup,,,,Melty.fr,695,melty_fr,,meltyfr,melty_fr,,
786,https://www.midilibre.fr,midi-gourmand-magazine-134996969876162,midilibre,,,,,,Midilibre.fr,703,midilibre,midilibre,midilibre,midilibre,,
787,https://www.mieuxvivre-votreargent.fr,,,,,,,,Mieuxvivre-Votreargent.fr,704,,,,,,
788,https://www.mindnews.fr,mindmediafr,_mind,,,,,,Mindnews.fr,705,_mind,mindmediafr,mindmediafr,_mind,,mind-news
789,https://www.mobilitesmagazine.com,,,,,,,,Mobilitesmagazine.com,707,,,,,,
790,https://www.modesettravaux.fr,,,,,,,,Modesettravaux.fr,708,modes_travaux,modesettravaux,modesettravaux,modes_travaux,modesettravaux,
791,https://www.monde-diplomatique.fr,,,,,,,,Monde-Diplomatique.fr,710,,,,,,
792,https://www.monde-libertaire.fr,,,,,,,,Monde-Libertaire.fr,711,,,,,,
793,https://www.mondialisation.ca,mondialisationca,crm_crg,globalresearchtv,https://www.youtube.com/user/GlobalResearchTV,,,,Mondialisation.ca,712,crm_crg,,mondialisationca,crm_crg,,
794,https://www.morandinisante.com,jmmorandinisante,morandinisante,,,,,,Morandinisante.com,714,morandinisante,jmmorandinisante,jmmorandinisante,morandinisante,,
795,https://www.mouv.fr,mouvradio,mouv,lemouv,https://www.youtube.com/user/lemouv/,,,,Mouv.fr,715,mouv,mouvradio,mouvradio,mouv,,
796,https://www.mouvement-up.fr,,,,,,,,Mouvement-Up.fr,716,,,,,,
797,https://www.mycanal.fr,,,,,,,,Mycanal.fr,718,,,,,,
798,https://www.myfunbuzz.ca,,,,,,,,Myfunbuzz.ca,719,,,,,,
799,https://www.mylittlelyon.com,,,,,,,,Mylittlelyon.com,720,my_little_paris,mylittleparis,mylittleparis,my_little_paris,mylittleparis,
800,https://www.mylittlemarseille.com,,,,,,,,Mylittlemarseille.com,721,my_little_paris,mylittleparis,mylittleparis,my_little_paris,mylittleparis,
801,https://www.mylittleparis.com,mylittleparis,,mylittleplayer,https://www.youtube.com/user/MyLittlePlayer,,,,Mylittleparis.com,722,,mylittleparis,mylittleparis,my_little_paris,mylittleparis,my-little-paris
802,https://www.nantes-revoltee.com,,,,,,,,Nantes-Revoltee.com,724,nantes_revoltee,nantes.revoltee,nantes.revoltee,nantes_revoltee,,
803,https://www.nationspresse.info,,,,,,,,Nationspresse.info,725,,,,,,
804,https://www.ndf.fr,nouvellesdefrance,ndffr,,,,,,Ndf.fr,726,ndffr,nouvellesdefrance,nouvellesdefrance,ndffr,,
805,https://www.newsassurancespro.com,,na_pro,newsassurancespro,https://www.youtube.com/user/NewsAssurancesPRO,,,,Newsassurancespro.com,727,na_pro,newsassurancespro,newsassurancespro,na_pro,,9179711
806,https://www.newstank.fr,,,,,,,,Newstank.fr,728,,,,,,
807,https://www.nextinpact.com,,nextinpact,,,,,,Nextinpact.com,729,nextinpact,nextinpact,nextinpact,nextinpact,,nextinpact
808,https://www.nice-provence.info,niceprovenceinfo,niceprovenceinf,nice-provence.info,https://www.youtube.com/channel/UCj2btHWsaEojNP9neDB0nZw,,,,Nice-Provence.info,730,niceprovenceinf,niceprovenceinfo,niceprovenceinfo,niceprovenceinf,,
809,https://www.nicematin.com,,,,,,,,Nicematin.com,731,nice_matin,page.nicematin,page.nicematin,nice_matin,,
810,https://www.nordlittoral.fr,nordlittoralcalais,nordlitt,,,,,,Nordlittoral.fr,735,nordlitt,nordlittoralcalais,nordlittoralcalais,nordlitt,,
811,https://www.nosdeputes.fr,,,,,,,,Nosdeputes.fr,737,,,,,,
812,https://www.nossenateurs.fr,,,,,,,,Nossenateurs.fr,738,,,,,,
813,https://www.notretemps.com,notretemps,notretemps,,,,,,Notretemps.com,739,notretemps,notretemps,notretemps,notretemps,,
814,https://www.nouveau-magazine-litteraire.com,nouveaumagazinelitteraire,le_nml,,,,,,Nouveau-Magazine-Litteraire.com,741,le_nml,nouveaumagazinelitteraire,,,,
815,https://www.nouvellespublications.com,nouvellespublications,les_np13,,,,,,Nouvellespublications.com,743,les_np13,nouvellespublications,nouvellespublications,les_np13,,nouvelles-publications
816,https://www.nouvelobs.com,lenouvelobservateur,lobs,,,,,,Nouvelobs.com,744,lobs,lenouvelobservateur,lenouvelobservateur,lobs,,
817,https://www.nouvelordremondial.cc,,,,,,,,Nouvelordremondial.cc,745,,,,,,
818,https://www.novethic.fr,novethic,novethic,,,,,,Novethic.fr,747,novethic,novethic,novethic,novethic,,novethic
819,https://www.nrpyrenees.fr,nrpyrenees,nrpyrenees,,,,,,Nrpyrenees.fr,749,nrpyrenees,nrpyrenees,nrpyrenees,nrpyrenees,,
820,https://www.numerama.com,numerama,numerama,numerama,https://www.youtube.com/c/numerama,,,,Numerama.com,750,numerama,numerama,numerama,numerama,,
821,https://www.objectifgard.com,objectifgard,objectifgard,,,,,,Objectifgard.com,751,objectifgard,objectifgard,objectifgard,objectifgard,,
822,https://www.observatoiredesmedias.com,,,,,,,,Observatoiredesmedias.com,753,gillesbruno,observatoiredesmedias,observatoiredesmedias,gillesbruno,,
823,https://www.occitanie-tribune.com,,,,,,,,Occitanie-Tribune.com,754,occitribune,occitanie.tribune,occitanie.tribune,occitribune,,
824,https://www.oeil-maisondesjournalistes.fr,,mdjournalistes,,,,,,Oeil-Maisondesjournalistes.fr,755,mdjournalistes,,,mdjournalistes,,
825,https://www.offremedia.com,offremedia,offremedia,,,,,,Offremedia.com,756,offremedia,offremedia,offremedia,offremedia,,offremedia
826,https://www.ohmymag.com,1428507387410264,ohmymagfr,,,,,,Ohmymag.com,757,ohmymagfr,1428507387410264,Ohmymag,ohmymagfr,,
827,https://www.ojim.fr,ojim.fr,ojim_france,ojim.fr,https://www.youtube.com/channel/UC-sJyzfEOwJjZQtD6BJt-nA,,,,Ojim.fr,761,ojim_france,ojim.fr,ojim.fr,ojim_france,,observatoire-des-journalistes-et-de-linformation-mediatique-ojim-
828,https://www.ouest-france.fr,,,,,,,,Ouest-France.fr,766,ouestfrance,ouestfrance,ouestfrance,ouestfrance,,ouest-france
829,https://www.oumma.com,oummacom,oumma,oumma,https://www.youtube.com/user/oumma,,,,Oumma.com,767,oumma,oummacom,oummacom,oumma,,
830,https://www.ozap.com,puremedias,puremedias,,,,,,Ozap.com,769,puremedias,puremedias,puremedias,puremedias,,
831,https://www.panamza.com,,,,,,,,Panamza.com,772,panamza,panhamza,panhamza,panamza,,
832,https://www.parents.fr,parents.fr,magazineparents,,,,,,Parents.fr,773,magazineparents,parents.fr,parents.fr,magazineparents,,
833,https://www.paris-normandie.fr,parisnormandie,paris_normandie,,,,,,Paris-Normandie.fr,775,paris_normandie,parisnormandie,parisnormandie,paris_normandie,,paris-normandie
834,https://www.parismatch.com,parismatch.fr,parismatch,parismatchcom,https://www.youtube.com/user/parismatchcom,,,,Parismatch.com,777,parismatch,parismatch.fr,parismatch.fr,parismatch,parismatch,parismatch
835,https://www.parisvox.info,parisvox,paris_vox,,,,,,Parisvox.info,778,paris_vox,parisvox,parisvox,paris_vox,,
836,https://www.passerelleco.info,passerelleco,passerelleco,,,,,,Passerelleco.info,780,passerelleco,passerelleco,passerelleco,passerelleco,,
837,https://www.patriote.info,patriote-info-108681423945423,infopatriote,patriote.info,https://www.youtube.com/channel/UCKqTDL8eWiciu2_PjeAn9Rg,,,,Patriote.info,781,infopatriote,tepatriote,tepatriote,infopatriote,,
838,https://www.pausecafein.fr,,pause_cafein,pausecafein.fr,https://www.youtube.com/channel/UC_AWBLXyzNtmS4ixEcAvmuQ,,,,Pausecafein.fr,782,pause_cafein,,,pause_cafein,,
839,https://www.paysandumidi.fr,,,,,,,,Paysandumidi.fr,783,,,,,,
840,https://www.paysansdelaloire.fr,paysansdelaloire,,,,,,,Paysansdelaloire.fr,784,,paysansdelaloire,paysansdelaloire,,,
841,https://www.paysdechateaubriant.fr,,,,,,,,Paysdechateaubriant.fr,786,chateaubriant,paysdechateaubriant,paysdechateaubriant,chateaubriant,,
842,https://www.pediatrie-pratique.com,pediatrie.pratique,pediatrie_fr,,,,,,Pediatrie-Pratique.com,787,pediatrie_fr,pediatrie.pratique,pediatrie.pratique,pediatrie_fr,,
843,https://www.petitbleu.fr,lepetitbleudagen,petitbleuagen,,,,,,Petitbleu.fr,789,petitbleuagen,lepetitbleudagen,lepetitbleudagen,petitbleuagen,,
844,https://www.peuple-libre.fr,dromehebdo,dromehebdo,,,,,,Peuple-Libre.fr,790,dromehebdo,dromehebdo,dromehebdo,dromehebdo,,
845,https://www.pharedere.com,le.phare.de.re,,,,,,,Pharedere.com,791,,le.phare.de.re,le.phare.de.re,,,
846,https://www.philomag.com,,,,,,,,Philomag.com,792,,,,,,
847,https://www.placegrenet.fr,place-grenet,placegrenet,,,,,,Placegrenet.fr,794,placegrenet,,place-grenet,placegrenet,,
848,https://www.planet.fr,,,,,,,,Planet.fr,795,,,,,,
849,https://www.pleinevie.fr,,,,,,,,Pleinevie.fr,798,,,,,,
850,https://www.pointdevue.fr,pointdevuemagazine,pointdevuemag,,,,,,Pointdevue.fr,800,pointdevuemag,pointdevuemagazine,pointdevuemagazine,pointdevuemag,,
851,https://www.polemia.com,fondation.polemia,_polemia,fondationpol%c3%a9mia,https://www.youtube.com/c/FondationPol%C3%A9mia,,,,Polemia.com,802,jylgallou,fondation.polemia,fondation.polemia,jylgallou,,
852,https://www.politico.com,politico,,,,,,,Politico.com,803,politico,politico,politico,politico,,
853,https://www.politis.fr,politisfr-217973083988,,politisvideos,https://www.youtube.com/user/Politisvideos,,,,Politis.fr,804,politis_fr,politisfr-217973083988,politisfr-217973083988,politis_fr,,
854,https://www.politologue.com,,politologue_com,,,,,,Politologue.com,805,politologue_com,,,politologue_com,,
855,https://www.pourlascience.fr,pourlasciencemag,pourlascience,,,,,,Pourlascience.fr,808,pourlascience,pourlasciencemag,pourlasciencemag,pourlascience,,pour-la-science
856,https://www.pourquoidocteur.fr,pourquoidoc,pourquoidocteur,pourquoidocteur.fr,https://www.youtube.com/channel/UCtNyuN_HFlNYO0-gqXwhLTg,,,,Pourquoidocteur.fr,809,pourquoidocteur,pourquoidoc,pourquoidoc,pourquoidocteur,,
857,https://www.presse-bisontine.fr,presse.bisontine,,,,,,,Presse-Bisontine.fr,813,,presse.pontissalienne,presse.pontissalienne,,,
858,https://www.presse-citron.net,pressecitron.blog,pressecitron,,,,,,Presse-Citron.net,814,pressecitron,pressecitron.blog,pressecitron.blog,pressecitron,,presse-citron
859,https://www.presse-pontissalienne.fr,presse.pontissalienne,,,,,,,Presse-Pontissalienne.fr,815,,presse.pontissalienne,presse.pontissalienne,,,
860,https://www.presseocean.fr,,,,,,,,Presseocean.fr,817,,,,,,
861,https://www.programme-television.org,tele7jours,tele7,,,,,,Programme-Television.org,820,tele7,tele7jours,tele7jours,tele7,,
862,https://www.programme-tv.net,teleloisirsfr,teleloisirs,,,,,,Programme-Tv.net,821,teleloisirs,teleloisirsfr,teleloisirsfr,teleloisirs,,
863,https://www.programme.tv,tele2semaines,tele2semaines,,,,,,Programme.tv,819,tele2semaines,tele2semaines,tele2semaines,tele2semaines,,
864,https://www.provenceazur-tv.fr,,,,,,,,Provenceazur-Tv.fr,823,provenceazur_,provenceazurtv,provenceazurtv,provenceazur_,,
865,https://www.psychologies.com,psychologies,psychologies_,,,,,,Psychologies.com,824,psychologies_,psychologies,psychologies,psychologies_,,psychologies-magazine
866,https://www.public.fr,publicfr,insidepublic,publictv,https://www.youtube.com/user/publictv,,,,Public.fr,825,insidepublic,publicfr,publicfr,insidepublic,,
867,https://www.publicsenat.fr,publicsenat,publicsenat,publicsenat,https://www.youtube.com/user/publicsenat,,,,Publicsenat.fr,826,publicsenat,publicsenat,publicsenat,publicsenat,,
868,https://www.publihebdos.com,actu.fr,actufr,,,,,,Publihebdos.com,827,actufr,actu.fr,actu.fr,actufr,,publihebdos
869,https://www.qqf.fr,qqfait,qqfait,qqf.fr,https://www.youtube.com/channel/UC26126xp_E65LsCwT8gYqOQ,,,,Qqf.fr,829,qqfait,qqfait,qqfait,qqfait,,
870,https://www.quechoisir.org,ufcquechoisir,ufcquechoisir,ufcquechoisir,https://www.youtube.com/user/ufcquechoisir,,,,Quechoisir.org,830,ufcquechoisir,ufcquechoisir,ufcquechoisir,ufcquechoisir,,ufc-que-choisir
871,https://www.quotidien-libre.fr,,quotidienlibre,,,,,,Quotidien-Libre.fr,832,quotidienlibre,,,quotidienlibre,,quotidien-libre-5b826541
872,https://www.rad.ca,,,,,,,,Rad.ca,833,,,,,,
873,https://www.radioclassique.fr,r.classique,radioclassique,,,,,,Radioclassique.fr,835,radioclassique,r.classique,r.classique,radioclassique,,
874,https://www.radiocourtoisie.fr,radiocourtoisie,radiocourtoisie,,,,,,Radiocourtoisie.fr,836,radiocourtoisie,radiocourtoisie,radiocourtoisie,radiocourtoisie,,
875,https://www.rba.fm,rbaofficielle,,,,,,,Rba.fm,841,,rbaofficielle,rbaofficielle,,,
876,https://www.rdv-photos.com,rendezvousphotos,rdvphotos1,,,,,,Rdv-Photos.com,843,rdvphotos1,rendezvousphotos,rendezvousphotos,rdvphotos1,,
877,https://www.rebelle-sante.com,rebelle-santé-265486806797506,rebellesante,rebelle-sante.com,https://www.youtube.com/channel/UCoTAkh7BsWQNsiynF05Z9tA,,,,Rebelle-Sante.com,844,rebellesante,rebelle-sant%c3%a9-265486806797506,rebelle-santé-265486806797506,rebellesante,rebellesante,
878,https://www.reforme.net,,reformehebdo,reforme.net,https://www.youtube.com/channel/UCmcS4XR7iv1R4tB6EFmWgzA,,,,Reforme.net,847,reformehebdo,,rebelle-santé-265486806797506,reformehebdo,,
879,https://www.republicain-lorrain.fr,republicainlorrain,lerepu,,,,,,Republicain-Lorrain.fr,859,lerepu,republicainlorrain,republicainlorrain,lerepu,,republicainlorrain
880,https://www.retronews.fr,retronewsfr,retronewsfr,retronews.fr,https://www.youtube.com/channel/UCXYrfmKcHftbTSsT0f4tEkQ,,,,Retronews.fr,863,retronewsfr,retronewsfr,retronewsfr,retronewsfr,,
881,https://www.reussirleperigord.fr,r%c3%a9ussir-le-p%c3%a9rigord,,,,,,,Reussirleperigord.fr,865,,,r%c3%a9ussir-le-p%c3%a9rigord,,,
882,https://www.revolutionpermanente.fr,revolutionpermanente.fr,revpermanente,revolutionpermanente.fr,https://www.youtube.com/channel/UCwLLr_Fo9dpdJ9UHq4A7PjA,,,,Revolutionpermanente.fr,867,revpermanente,revolutionpermanente.fr,revolutionpermanente.fr,revpermanente,,
883,https://www.revue-ballast.fr,revueballast,revueballast,revue-ballast.fr,https://www.youtube.com/channel/UCWKASfAZMU6OrodrDvKJi4A/,,,,Revue-Ballast.fr,869,revueballast,revueballast,revueballast,revueballast,,
884,https://www.revue-experts.com,,,revue-experts.com,https://www.youtube.com/channel/UCse9Dg5SP1d_i1saaeDm5xQ,,,,Revue-Experts.com,870,,,,,,1489919
885,https://www.revue-farouest.fr,revuefarouest,revuefarouest,,,,,,Revue-Farouest.fr,871,revuefarouest,,revuefarouest,revuefarouest,,
886,https://www.revue-projet.com,revue.projet,revueprojet,,,,,,Revue-Projet.com,872,revueprojet,revue.projet,revue.projet,revueprojet,,
887,https://www.revue21.fr,revue21,revue_xxi,,,,,,Revue21.fr,873,,,revue21,revue_xxi,,
888,https://www.revuesilence.net,revue.silence,,,,,,,Revuesilence.net,875,,revue.silence,revue.silence,,,
889,https://www.rivarol.com,rivarol-149867728417029,jeromebourbon,rivarol.com,https://www.youtube.com/channel/UCanxaCp65Ph4E1sPcEiwRkw/videos,,,,Rivarol.com,880,rivarolhebdo,rivarol-149867728417029,,,,
890,https://www.rlf.fr,lesmarches,lesmarches,,,,,,Rlf.fr,881,,,lesmarches,lesmarches,,
891,https://www.rollingstone.fr,,rollingstonefra,magrollingstone,https://www.youtube.com/user/MagRollingStone,,,,Rollingstone.fr,882,rollingstonefra,rollingstonefr,rollingstonefr,rollingstonefra,,
892,https://www.rsedatanews.net,,rsedatanews,,,,,,Rsedatanews.net,883,rsedatanews,,,rsedatanews,,rsedatanews
893,https://www.rtbf.be,rtbf,rtbf,,,,,,Rtbf.be,886,rtbf,rtbf,rtbf,rtbf,,rtbf
894,https://www.rtflash.fr,rtflash,rtflash,,,,,,Rtflash.fr,887,,,rtflash,rtflash,,
895,https://www.rtl.be,rtlinfo,rtlinfo,,,,,,Rtl.be,888,rtlinfo,rtlinfo,rtlinfo,rtlinfo,,
896,https://www.rtl.fr,rtl,rtlfrance,,,,,,Rtl.fr,889,rtlfrance,rtl,rtl,rtlfrance,,rtl
897,https://www.rue89lyon.fr,rue89lyon,rue89lyon,,,,,,Rue89lyon.fr,891,rue89lyon,rue89lyon,rue89lyon,rue89lyon,,
898,https://www.rue89strasbourg.com,rue89strasbourg,,,,,,,Rue89strasbourg.com,892,,rue89strasbourg,rue89strasbourg,,,
899,https://www.ruedesjoueurs.com,ruedesjoueurs,,,,,,,Ruedesjoueurs.com,893,,ruedesjoueurs,ruedesjoueurs,,,
900,https://www.rugbyrama.fr,,,,,,,,Rugbyrama.fr,894,,,,,,
901,https://www.sagefemme-pratique.com,sagefemmepratique,sagefemmeprat,,,,,,Sagefemme-Pratique.com,895,sagefemmeprat,sagefemmepratique,sagefemmepratique,sagefemmeprat,,
902,https://www.sante-et-sport.com,,,,,,,,Sante-Et-Sport.com,899,,,,,,
903,https://www.sante-nutrition.org,,,,,,,,Sante-Nutrition.org,901,,,,,,
904,https://www.santelog.com,santelog,santelog,,,,,,Santelog.com,902,santelog,santelog,santelog,santelog,,
905,https://www.santemagazine.fr,santemagazinefr,sante_magazine,,,,,,Santemagazine.fr,903,sante_magazine,santemagazinefr,santemagazinefr,sante_magazine,,
906,https://www.santenatureinnovation.com,,sninnovation,,,,,,Santenatureinnovation.com,904,sninnovation,,,sninnovation,,
907,https://www.santeplusmag.com,santeplusmag,santeplusmag,santeplusmagofficiel,https://www.youtube.com/c/SanteplusmagOfficiel,,,,Santeplusmag.com,905,santeplusmag,santeplusmag,santeplusmag,santeplusmag,,
908,https://www.saphirnews.com,saphirnews,saphirnews,saphirnewscom,http://www.youtube.com/user/saphirnewscom,,,,Saphirnews.com,906,saphirnews,saphirnews,saphirnews,saphirnews,,saphir-news-072254161
909,https://www.satellifax.com,,satellifax,,,,,,Satellifax.com,907,satellifax,,,satellifax,,
910,https://www.saxifrage.fr,,,,,,,,Saxifrage.fr,908,,,,,,
911,https://www.science-et-vie.com,scienceetviemag,science_et_vie,scienceetvieofficiel,http://www.youtube.com/user/ScienceetVieOfficiel,,,,Science-Et-Vie.com,909,science_et_vie,scienceetviemag,scienceetviemag,science_et_vie,scienceetvie,
912,https://www.sciencesetavenir.fr,sciencesetavenir,sciences_avenir,,,,,,Sciencesetavenir.fr,912,sciences_avenir,sciencesetavenir,sciencesetavenir,sciences_avenir,,1544333
913,https://www.scienceshumaines.com,scienceshumainesmag,sh_mag,,,,,,Scienceshumaines.com,913,sh_mag,scienceshumainesmag,scienceshumainesmag,sh_mag,,sciences-humaines-communication
914,https://www.seloger.com,seloger,seloger,seloger,https://www.youtube.com/c/seloger,,,,Seloger.com,914,seloger,seloger,seloger,seloger,,seloger-com
915,https://www.sicavonline.fr,,,,,,,,Sicavonline.fr,917,,,,,,
916,https://www.silicon.fr,siliconfr,frsilicon,,,,,,Silicon.fr,919,frsilicon,,siliconfr,frsilicon,,
917,https://www.sinemensuel.com,,,,,,,,Sinemensuel.com,920,,,,,,
918,https://www.skyrock.com,,,,,,,,Skyrock.com,921,,,,,,
919,https://www.society-magazine.fr,societyofficiel,societyofficiel,,,,,,Society-Magazine.fr,924,societyofficiel,societyofficiel,societyofficiel,societyofficiel,,
920,https://www.sofoot.com,,,,,,,,Sofoot.com,925,,so.foot,so.foot,,,
921,https://www.soundlightup.com,,,,,,,,Soundlightup.com,927,,,,,,
922,https://www.spi0n.com,spi0n,spi0n,,,,,,Spi0n.com,929,spi0n,spi0n,spi0n,spi0n,,
923,https://www.spiil.org/s/,,,,,,,,Spiil.org /s,930,,,,,,
924,https://www.sportauto.fr,sportautomag,sportautomag,,,,,,Sportauto.fr,931,sportautomag,sportautomag,sportautomag,sportautomag,sportauto,
925,https://www.sportstrategies.com,sportstrategies,sportstrategies,,,,,,Sportstrategies.com,932,sportstrategies,sportstrategies,sportstrategies,sportstrategies,,sport-strat-gies
926,https://www.streetpress.com,streetpress,streetpress,streetpresstv,https://www.youtube.com/user/StreetPressTV,,,,Streetpress.com,936,streetpress,streetpress,streetpress,streetpress,,
927,https://www.studyrama.com,studyrama,studyrama,studyrama.com,https://www.youtube.com/channel/UCXsmcfpNntkP5Mp2ZRKerDA,,,,Studyrama.com,937,studyrama,studyrama,studyrama,studyrama,,
928,https://www.sudinfo.be,sudpresse,sudpresseonline,,,,,,Sudinfo.be,939,sudpresseonline,sudpresse,sudpresse,sudpresseonline,,
929,https://www.sudouest.fr,journalsudouest,sudouest,sudouest.fr,https://www.youtube.com/channel/UC7PX-myPpcT4YfZEWqZxGGg,,,,Sudouest.fr,940,sudouest,journalsudouest,journalsudouest,sudouest,,
930,https://www.tdg.ch,tdg.ch,tdgch,tdg.ch,https://www.youtube.com/channel/UCo2_lJBKG0j0xwr45ik7fSw,,,,Tdg.ch,946,tdgch,tdg.ch,tdg.ch,tdgch,,tribunedegeneve
931,https://www.tebeo.bzh,tebeo,tebeotv,,,,,,Tebeo.bzh,947,tebeotv,tebeo,tebeo,tebeotv_tebesud,,
932,https://www.telecablesat.fr,telecablesat,telecablesat,telecablesat,https://www.youtube.com/user/telecablesat,,,,Telecablesat.fr,950,telecablesat,telecablesat,telecablesat,telecablesat,,
933,https://www.telepoche.fr,telepoche,telepoche,telepochevideos,https://www.youtube.com/user/TelePocheVideos,,,,Telepoche.fr,951,telepoche,telepoche,telepoche,telepoche,,
